col1,Star Name,distance (pc),distance error,N(HI),N(HI) uncertainty,N(HI) source,RA,DEC,ï»¿sci_data_set_name,sci_targname,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_preview_name,scp_scan_type,sci_hlsp,GroupID,GroupSize,Separation
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OCB6T0020,ALP-CMA,101.2839558,-16.72099371,17,2014-03-09T19:08:08.110000,2014-03-09T19:53:37.103000,2592.0,STIS,0.3X0.05ND,E140M,1425,13346,AYRES,2014-03-10T01:08:15,OCB6T0020,,3,4,8,20.737243634352776
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OCB6T2010,ALP-CMA,101.2839436,-16.72099258,17,2014-03-21T11:59:23.140000,2014-03-21T12:24:42.140000,1519.0,STIS,0.3X0.05ND,E140M,1425,13346,AYRES,2014-03-21T21:31:10,OCB6T2010,,3,4,8,20.756207102178067
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OCB6T1010,ALP-CMA,101.2839373,-16.72099155,17,2014-03-30T06:19:02.117000,2014-03-30T06:44:02.117000,1500.0,STIS,0.2X0.05ND,E140H,1271,13346,AYRES,2014-03-30T13:36:44,OCB6T1010,,3,4,8,20.764667916807994
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OCB6T1020,ALP-CMA,101.2839373,-16.72099155,17,2014-03-30T07:29:53.123000,2014-03-30T08:15:22.117000,2592.0,STIS,0.3X0.05ND,E140M,1425,13346,AYRES,2014-03-30T15:27:53,OCB6T1020,,3,4,8,20.764667916807994
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,Z3G2010QT,HD48915,101.2876226,-16.7146725,4,1996-09-06T19:06:33.937000,1996-09-06T20:48:38.437000,661.8001099,HRS,0.25,ECH-A,,6800,VIDAL-MADJAR,1997-09-07T13:29:20,Z3G2010QT,,,4,8,5.440376984081834
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OC2C01010,SIRIUSB,101.2869658,-16.72018451,0,2013-05-11T00:06:16.187000,2013-05-11T00:30:01.187000,1425.0,STIS,0.1X0.03,E140H,1271,12981,LEHNER,2014-05-11T02:25:45,OC2C01010,,,4,8,14.66175490511527
17,HD 48915,2.637061259,0.010987465790000001,17.53,0.2,Wood2005,101.28715499999998,-16.716115833333333,OC2C51010,SIRIUSB-COPY,101.2867376,-16.72034041,0,2014-03-14T14:24:31.120000,2014-03-14T14:43:25.120000,1134.0,STIS,0.1X0.03,E140H,1271,12981,LEHNER,2015-03-15T03:59:02,OC2C51010,,,4,8,15.276413939685796
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM38030,GJ729,282.4593531,-23.83720394,7,2018-04-20T00:05:20.763000,2018-04-20T00:17:57.763000,757.19875,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-20T14:27:06,ODLM38030,,,5,7,12.578326322680677
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM38040,GJ729,282.4593531,-23.83720395,7,2018-04-20T01:04:07.740000,2018-04-20T01:49:44.740000,2737.0275,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-20T14:26:47,ODLM38040,,,5,7,12.578336285659812
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM38050,GJ729,282.4593531,-23.83720396,7,2018-04-20T02:39:29.757000,2018-04-20T03:25:06.757000,2737.08325,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-20T14:27:01,ODLM38050,,,5,7,12.578346248734093
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM37030,GJ729,282.4593531,-23.83720398,7,2018-04-20T04:51:33.757000,2018-04-20T05:04:10.757000,757.175875,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-21T02:48:28,ODLM37030,,,5,7,12.578366175168076
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM37040,GJ729,282.4593531,-23.83720399,7,2018-04-20T05:50:13.757000,2018-04-20T06:35:50.757000,2737.1835,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-21T02:48:27,ODLM37040,,,5,7,12.578376138521442
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM37050,GJ729,282.4593531,-23.83720401,7,2018-04-20T07:25:34.747000,2018-04-20T08:11:11.747000,2737.198625,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-21T02:48:30,ODLM37050,,,5,7,12.57839606552628
94,GJ 729,2.975103147,5.673643787999999E-4,17.82,0.02,MegaMUSCLES,282.45568249999997,-23.836236944444444,ODLM37060,GJ729,282.4593531,-23.83720402,7,2018-04-20T09:00:57.757000,2018-04-20T09:46:34.757000,2737.19625,STIS,0.2X0.2,E140M,1425,15071,FRONING,2018-04-21T02:48:28,ODLM37060,,,5,7,12.578406029171408
18,HD 22049,3.216054544,0.0016548810560000002,17.88,0.2,Wood2005,53.232687083333325,-9.45825861111111,O55P01030,HD22049,53.23258755,-9.458254329,20,2000-03-17T23:09:19.757000,2000-03-17T23:57:38.757000,2899.0,STIS,0.2X0.2,E140M,1425,7479,JORDAN,2001-03-17T23:57:38.757000,O55P01030,,13,6,4,0.35378486438730633
18,HD 22049,3.216054544,0.0016548810560000002,17.88,0.2,Wood2005,53.232687083333325,-9.45825861111111,O55P01040,HD22049,53.23258755,-9.458254276,20,2000-03-18T00:45:54.733000,2000-03-18T01:34:13.733000,2899.0,STIS,0.2X0.2,E140M,1425,7479,JORDAN,2001-03-18T01:34:13.733000,O55P01040,,13,6,4,0.35379322956574477
18,HD 22049,3.216054544,0.0016548810560000002,17.88,0.2,Wood2005,53.232687083333325,-9.45825861111111,Z2SI0606T,HD22049,53.23396259,-9.458248917,8,1995-08-08T23:04:43.430000,1995-08-09T04:15:49.430000,7398.427246,HRS,2,ECH-A,,5879,HENRY,1996-08-09T13:09:01,Z2SI0606T,,,6,4,4.5295353293739025
18,HD 22049,3.216054544,0.0016548810560000002,17.88,0.2,Wood2005,53.232687083333325,-9.45825861111111,OCK101040,V-EPS-ERI,53.22846397,-9.458203682,25,2015-02-01T01:55:04.803000,2015-02-01T02:18:59.800000,1435.1875,STIS,0.2X0.06,E140M,1425,13650,FRANCE,2015-02-01T09:39:51,OCK101040,,5,6,4,14.997834096839666
19,HD 201091,3.497165023,0.001232800452,18.13,0.2,Wood2005,316.72474833333337,38.74941583333334,Z3I6010CT,HD201091,316.7199372,38.74651933,3,1996-10-17T07:01:33.947000,1996-10-17T09:11:34.947000,4896.0,HRS,0.25,ECH-A,,6617,LINSKY,1997-10-17T16:58:52,Z3I6010CT,,,,,17.06453142219154
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK13030,HD61421,114.8231649,5.221767124,16,2011-04-05T02:36:24.717000,2011-04-05T03:26:13.717000,2850.0,STIS,0.2X0.06,E140M,1425,12278,AYRES,2011-04-05T06:32:25,OBKK13030,,3,7,22,14.295525475542703
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK13040,HD61421,114.8231648,5.221767099,16,2011-04-05T04:12:14.733000,2011-04-05T05:02:03.730000,2850.0,STIS,0.2X0.09,E140H,1271,12278,AYRES,2011-04-05T08:32:21,OBKK13040,,3,7,22,14.295808218653741
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK12030,HD61421,114.823162,5.221765631,16,2011-04-09T00:50:40.717000,2011-04-09T01:40:29.717000,1425.0,STIS,0.2X0.06,E140M,1425,12278,AYRES,2012-03-02T15:28:37,OBKK12030,,,7,22,14.30596813966523
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK12040,HD61421,114.823162,5.221765605,16,2011-04-09T02:26:30.733000,2011-04-09T03:16:19.733000,1425.0,STIS,0.2X0.09,E140H,1271,12278,AYRES,2012-03-02T19:02:42,OBKK12040,,,7,22,14.306044027149744
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK11030,HD61421,114.823155,5.221759948,16,2011-04-22T19:30:04.717000,2011-04-22T20:19:53.717000,2850.0,STIS,0.2X0.06,E140M,1425,12278,AYRES,2011-04-23T04:44:14,OBKK11030,,3,7,22,14.337248045388694
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK11040,HD61421,114.823155,5.221759918,16,2011-04-22T21:05:55.723000,2011-04-22T21:55:44.723000,2850.0,STIS,0.2X0.09,E140H,1271,12278,AYRES,2011-04-23T04:50:54,OBKK11040,,3,7,22,14.337335570963337
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK14040,HD61421,114.8231527,5.22174808,16,2011-05-16T07:21:00.717000,2011-05-16T08:10:49.717000,2850.0,STIS,0.2X0.09,E140H,1271,12278,AYRES,2011-05-16T10:26:01,OBKK14040,,3,7,22,14.376715509175481
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK15010,HD61421,114.823155,5.221742202,16,2011-05-25T23:20:44.717000,2011-05-25T23:20:44.717000,0.0,STIS,0.2X0.2,E140M,1425,12278,AYRES,2011-05-26T20:09:55,,,,7,22,14.389070935047735
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK16020,HD61421,114.8231551,5.22174204,16,2011-05-26T05:23:51.723000,2011-05-26T06:13:40.723000,2850.0,STIS,0.2X0.06,E140M,1425,12278,AYRES,2011-05-26T20:34:39,OBKK16020,,3,7,22,14.389335199687578
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK16030,HD61421,114.8231551,5.221741997,16,2011-05-26T06:59:42.733000,2011-05-26T07:49:31.733000,2850.0,STIS,0.2X0.09,E140H,1271,12278,AYRES,2011-05-26T20:37:05,OBKK16030,,3,7,22,14.389460892529497
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OBKK17010,HD61421,114.8232046,5.221575917,16,2011-10-30T18:14:02.127000,2011-10-30T18:45:24.127000,1882.0,STIS,0.2X0.2,E140M,1425,12278,AYRES,2011-10-31T04:13:32,OBKK17010,,3,7,22,14.77957276451468
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OD0610010,HD61421,114.8221821,5.220316012,0,2016-04-01T19:14:50.693000,2016-04-01T19:53:52.693000,2342.0,STIS,0.2X0.2,E140H,1307,14350,AYRES,2017-04-02T02:43:01,OD0610010,,,7,22,20.594498782584232
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OD0611010,HD61421,114.8222322,5.220145714,0,2016-10-10T18:37:31.120000,2016-10-10T19:16:33.120000,2342.0,STIS,0.2X0.2,E140H,1307,14350,AYRES,2017-10-10T21:41:34,OD0611010,,,7,22,20.997424807624736
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OD5510VIQ,HD61421,114.8219788,5.220025185,0,2017-04-07T00:20:54.790000,2017-04-07T01:01:17.790000,2423.0,STIS,0.2X0.2,E140H,1307,14789,AYRES,2018-04-07T05:53:35,,,,7,22,21.87015415601689
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OD5511ZAQ,HD61421,114.8220221,5.219837565,0,2017-10-27T15:49:59.333000,2017-10-27T16:30:22.333000,2423.0,STIS,0.2X0.2,E140H,1307,14789,AYRES,2018-10-29T14:06:20,,,,7,22,22.338293875334244
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,ODG710010,HD61421,114.8218111,5.219747058,0,2018-03-07T23:26:46.610000,2018-03-08T00:07:01.610000,2415.0,STIS,0.2X0.2,E140H,1307,15327,AYRES,2019-03-08T06:03:35,ODG710010,,,7,22,23.03500338815482
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,ODG711010,HD61421,114.8218375,5.219597439,0,2018-09-16T20:42:38.113000,2018-09-16T20:42:38.113000,0.0,STIS,0.2X0.2,E140H,1307,15327,AYRES,2019-08-05T00:00:00,,,,7,22,23.42502175008417
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,ODG751010,HD61421,114.8218354,5.219574466,0,2018-10-05T17:39:02.163000,2018-10-05T18:18:17.163000,2355.0,STIS,0.2X0.2,E140H,1307,15327,AYRES,2019-10-24T19:42:10,ODG751010,,,7,22,23.497780883800235
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,ODUZ11010,HD61421,114.8216249,5.21926465,1,2019-10-26T06:33:26.117000,2019-10-26T07:12:41.117000,2355.0,STIS,0.2X0.2,E140H,1307,15618,AYRES,2020-04-26T15:07:33,ODUZ11010,,,7,22,24.844436011461546
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,ODZY11010,HD61421,114.8213826,5.219163141,1,2020-04-04T02:02:52.623000,2020-04-04T02:42:07.623000,2355.0,STIS,0.2X0.2,E140H,1307,15963,AYRES,2020-10-04T08:17:39,ODZY11010,,,7,22,25.638140810153654
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OEAE11010,HD61421,114.8211832,5.218875245,0,2021-04-04T04:01:17.400000,2021-04-04T04:40:32.400000,2355.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-10-04T10:03:51,OEAE11010,,,7,22,26.897138992497442
20,HD 61421,3.514197357,0.01556047455,18.06,0.2,Wood2005,114.82549791666666,5.2249875,OEAE11020,HD61421,114.8211831,5.218875221,0,2021-04-04T05:30:19.387000,2021-04-04T05:30:19.387000,0.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-10-04T10:04:01,,,,7,22,26.897415852517476
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM08030,GJ15A,4.616622773,44.02506846,7,2019-02-12T18:36:29.443000,2019-02-12T18:50:08.443000,819.150625,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-13T03:01:04,ODLM08030,,,8,11,55.57983257247676
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM08040,GJ15A,4.616622969,44.02506846,7,2019-02-12T19:41:19.427000,2019-02-12T20:26:56.427000,2737.15925,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-13T03:01:18,ODLM08040,,,8,11,55.58033515562918
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM08050,GJ15A,4.616623256,44.02506846,7,2019-02-12T21:16:38.433000,2019-02-12T22:02:15.433000,2737.180875,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-13T03:01:09,ODLM08050,,,8,11,55.58107108111286
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM08060,GJ15A,4.616623544,44.02506846,7,2019-02-12T22:51:57.443000,2019-02-12T23:37:34.443000,2737.17,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-13T03:01:09,ODLM08060,,,8,11,55.581809570987474
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM09030,GJ15A,4.616639583,44.02506857,7,2019-02-16T14:44:39.497000,2019-02-16T14:58:18.497000,819.1855,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-17T02:28:36,ODLM09030,,,8,11,55.62299121083844
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM09040,GJ15A,4.616639782,44.02506857,7,2019-02-16T15:49:30.503000,2019-02-16T16:35:07.503000,2737.13775,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-17T02:28:41,ODLM09040,,,8,11,55.62350149364237
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM09050,GJ15A,4.616640074,44.02506857,7,2019-02-16T17:24:49.510000,2019-02-16T18:10:26.510000,2737.173,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-17T02:28:39,ODLM09050,,,8,11,55.624250250481595
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODLM09060,GJ15A,4.616640367,44.02506858,7,2019-02-16T19:00:08.487000,2019-02-16T19:45:45.487000,2737.19325,STIS,0.2X0.2,E140M,1425,15071,FRONING,2019-02-17T02:28:37,ODLM09060,,,8,11,55.625006492182926
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODHY02020,GJ15A,4.617226071,44.02520666,4,2019-07-03T18:29:11.767000,2019-07-03T19:17:37.767000,2906.134125,STIS,0.2X0.2,E140M,1425,15326,WOOD,2020-01-03T23:05:24,ODHY02020,,,8,11,57.19553994575683
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODHY11010,GJ15A,4.617239665,44.02521212,4,2019-07-08T14:51:09.850000,2019-07-08T15:30:42.850000,2373.006375,STIS,0.2X0.2,E140M,1425,15326,WOOD,2020-01-08T23:06:45,ODHY11010,,,8,11,57.23315903041289
96,GJ 15A,3.5626466469999998,5.445061507E-4,18.24,0.01,MegaMUSCLES,4.595353749999999,44.022954722222224,ODHY11020,GJ15A,4.617239808,44.02521218,4,2019-07-08T16:06:28.827000,2019-07-08T16:54:54.827000,2906.159,STIS,0.2X0.2,E140M,1425,15326,WOOD,2020-01-08T23:06:46,ODHY11020,,,8,11,57.23355608766222
7,HD 209100,3.6389466269999997,0.003302538042,18.0,0.2,Wood2005,330.8402258333333,-56.785982499999996,Z2H00108T,HD209100,330.9125,-56.76586111,6,1994-09-28T09:08:39.927000,1994-09-28T10:42:08.177000,3291.200439,HRS,0.25,ECH-A,,5650,ALEXANDER,1995-09-28T14:19:10,Z2H00108T,,,,,159.90797016660719
54,HD 10700,3.6501679080000002,0.002265033402,18.01,0.2,Wood2005,26.017014166666666,-15.937479444444445,O5CY01010,HD10700,26.01682579,-15.93731574,13,2000-08-01T02:59:12.747000,2000-08-01T03:30:14.747000,1862.0,STIS,0.2X0.2,E140M,1425,8143,SAAR,2006-12-24T05:28:02,O5CY01010,,13,9,2,0.8789410058156298
54,HD 10700,3.6501679080000002,0.002265033402,18.01,0.2,Wood2005,26.017014166666666,-15.937479444444445,O5CY01020,HD10700,26.0168257,-15.93731574,13,2000-08-01T04:17:04.747000,2000-08-01T09:54:59.733000,11588.0,STIS,0.2X0.2,E140M,1425,8143,SAAR,2006-12-23T18:15:20,O5CY01020,,19,9,2,0.8791721677735043
87,GJ 191,3.9335033389999996,4.0692539649999997E-4,17.98,0.33999999999999997,Youngblood2022,77.91912208333333,-45.018431388888885,ODN901010,HD-33793,77.9681827,-45.04899249,5,2019-04-03T20:14:50.577000,2019-04-03T20:46:15.577000,1885.183875,STIS,0.2X0.06,E140M,1425,15190,YOUNGBLOOD,2019-10-04T07:49:28,ODN901010,,,10,3,166.38219341544902
87,GJ 191,3.9335033389999996,4.0692539649999997E-4,17.98,0.33999999999999997,Youngblood2022,77.91912208333333,-45.018431388888885,ODN901020,HD-33793,77.96818299,-45.04899261,5,2019-04-03T21:09:38.577000,2019-04-03T21:58:51.577000,2953.189,STIS,0.2X0.06,E140M,1425,15190,YOUNGBLOOD,2019-10-04T07:49:31,ODN901020,,,10,3,166.38303243853005
87,GJ 191,3.9335033389999996,4.0692539649999997E-4,17.98,0.33999999999999997,Youngblood2022,77.91912208333333,-45.018431388888885,ODN901040,HD-33793,77.96818363,-45.04899289,5,2019-04-03T23:09:47.567000,2019-04-03T23:34:21.567000,1474.189,STIS,0.2X0.06,E140M,1425,15190,YOUNGBLOOD,2019-10-04T07:49:26,ODN901040,,,10,3,166.38492018157652
100,GJ 674,4.549565698,0.001008019312,17.88,0.1,MegaMUSCLES,262.1664395833333,-46.8951925,ODLM21030,GJ674,262.1707769,-46.89965445,7,2018-04-02T10:44:11.667000,2018-04-02T10:52:33.667000,502.008625,STIS,52X0.1,G140M,1222,15071,FRONING,2018-04-02T18:07:51,ODLM21030,,,11,2,19.283576353513073
100,GJ 674,4.549565698,0.001008019312,17.88,0.1,MegaMUSCLES,262.1664395833333,-46.8951925,ODLM21040,GJ674,262.1707769,-46.89965449,7,2018-04-02T11:37:52.690000,2018-04-02T12:23:33.690000,2741.1645,STIS,52X0.1,G140M,1222,15071,FRONING,2018-04-02T18:07:46,ODLM21040,,,11,2,19.28369630200162
75,GJ 876,4.675805372,0.0016572272510000001,18.03,0.04,Youngblood2016,343.3197179166666,-14.263695277777778,OBPI04010,GJ876,343.3229352,-14.2659488,22,2011-11-12T10:43:20.110000,2011-11-12T11:02:18.110000,1138.1955,STIS,52X0.1,G140M,1222,12464,FRANCE,2012-11-12T16:05:26,OBPI04010,,,12,2,13.849859927442184
75,GJ 876,4.675805372,0.0016572272510000001,18.03,0.04,Youngblood2016,343.3197179166666,-14.263695277777778,OCK113030,GJ876,343.3240389,-14.26659473,25,2015-07-06T19:16:50.090000,2015-07-06T19:53:39.090000,2209.182375,STIS,52X0.1,G140M,1222,13650,FRANCE,2015-07-07T01:42:45,OCK113030,,5,12,2,18.336714936859877
74,GJ 832,4.965063332,0.001057564526,18.2,0.03,Youngblood2016,323.39156208333327,-49.00900083333333,OBGI01010,GJ832,323.3914041,-49.01164158,10,2011-07-09T23:51:45.740000,2011-07-10T00:34:37.740000,2572.14525,STIS,0.2X0.2,E140M,1425,12035,GREEN,2012-07-10T05:50:28,OBGI01010,,,13,3,9.514004561498052
74,GJ 832,4.965063332,0.001057564526,18.2,0.03,Youngblood2016,323.39156208333327,-49.00900083333333,OBPI06010,GJ832,323.3913946,-49.01176425,22,2012-04-10T05:37:49.443000,2012-04-10T05:49:29.443000,700.18625,STIS,52X0.1,G140M,1222,12464,FRANCE,2013-04-10T16:20:34,OBPI06010,,,13,3,9.95615782905054
74,GJ 832,4.965063332,0.001057564526,18.2,0.03,Youngblood2016,323.39156208333327,-49.00900083333333,OCK116030,GJ832,323.3912088,-49.01239115,25,2014-10-10T05:23:39.570000,2014-10-10T06:01:22.570000,2263.194625,STIS,52X0.1,G140M,1222,13650,FRANCE,2014-10-10T20:33:12,OCK116030,,5,13,3,12.233615508035182
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S01010,BD+20D2465,154.9012466,19.8699064,12,2000-03-10T03:28:05.740000,2000-03-10T04:04:45.740000,2200.195125,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-21T16:33:39,O61S01010,,15,14,26,0.4363848452633869
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S01020,BD+20D2465,154.9012466,19.86990642,12,2000-03-10T04:55:03.757000,2000-03-10T05:40:03.757000,2700.190375,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-22T10:43:15,O61S01020,,15,14,26,0.43632694177851905
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S01030,BD+20D2465,154.9012465,19.86990644,12,2000-03-10T06:31:38.733000,2000-03-10T07:16:38.733000,2700.186,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-22T12:44:44,O61S01030,,15,14,26,0.43606786350061966
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S01040,BD+20D2465,154.9012464,19.86990646,12,2000-03-10T08:08:11.757000,2000-03-10T08:53:11.757000,2700.182,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-22T15:48:37,O61S01040,,15,14,26,0.43580890608406603
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S01050,BD+20D2465,154.9012463,19.86990647,12,2000-03-10T09:44:46.733000,2000-03-10T10:29:46.733000,2700.170375,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-22T18:43:50,O61S01050,,15,14,26,0.4355790548389409
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S02010,BD+20D2465,154.9012453,19.86990667,12,2000-03-11T03:36:48.747000,2000-03-11T04:13:28.747000,2200.187125,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-22T23:37:05,O61S02010,,15,14,26,0.4329975145802265
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S02020,BD+20D2465,154.9012452,19.86990669,12,2000-03-11T05:03:40.747000,2000-03-11T05:48:40.747000,2700.17525,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-23T04:00:41,O61S02020,,15,14,26,0.43274003630790736
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S02030,BD+20D2465,154.9012451,19.86990671,12,2000-03-11T06:40:14.730000,2000-03-11T07:25:14.730000,2700.169375,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-23T06:16:03,O61S02030,,15,14,26,0.4324826817890223
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S02040,BD+20D2465,154.901245,19.86990672,12,2000-03-11T08:16:49.740000,2000-03-11T09:01:49.740000,2700.19025,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-23T08:22:03,O61S02040,,15,14,26,0.43225458417301516
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S02050,BD+20D2465,154.9012449,19.86990674,12,2000-03-11T09:53:22.730000,2000-03-11T10:38:22.730000,2700.185875,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-23T10:49:37,O61S02050,,15,14,26,0.4319974891354475
55,AD Leo,4.96602494,0.0016745093609999999,18.47,0.2,Wood2005,154.90116999999998,19.87000388888889,O61S03010,BD+20D2465,154.901244,19.86990692,12,2000-03-12T02:09:13.740000,2000-03-12T02:45:53.740000,2200.174625,STIS,0.2X0.2,E140M,1425,8613,HAWLEY,2006-12-23T15:17:34,O61S03010,,15,14,26,0.429689259189246
